"Season_End_Year","player_name","Nation","Pos","Age","Born","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Year","market_value_euro"
2024,"Eddie Nketiah","ENG","FW","25-000",1999,27,10,1082,12,5,2,7,5,0,0,3,0,22,20,77,0.42,0.17,0.58,0.42,0.58,4.5,4.5,0.8,5.4,0.38,0.07,0.45,0.38,0.45,2024,1.8e+07
2024,"Ethan Nwaneri","ENG","FW","17-070",2007,1,0,14,0.2,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0.15,0.15,0,0.15,2024,5.5e+07
2024,"Thomas Partey","GHA","MF,DF","30-352",1993,14,9,788,8.8,0,0,0,0,0,0,3,0,15,72,10,0,0,0,0,0,0.4,0.4,0.3,0.7,0.05,0.03,0.08,0.05,0.08,2024,1.4e+07
2024,"Aaron Ramsdale","ENG","GK","26-016",1998,6,6,540,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1.6e+07
2024,"Aaron Ramsdale","ENG","GK","26-016",1998,6,6,540,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1.6e+07
2024,"David Raya","ESP","GK","28-258",1995,32,32,2880,32,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4e+07
2024,"Declan Rice","ENG","MF","25-137",1999,38,37,3225,35.8,7,8,15,7,0,0,5,0,75,278,64,0.2,0.22,0.42,0.2,0.42,3.3,3.3,5.3,8.6,0.09,0.15,0.24,0.09,0.24,2024,1.2e+08
2024,"Bukayo Saka","ENG","FW","22-268",2001,35,35,2919,32.4,16,9,25,10,6,6,4,0,155,126,508,0.49,0.28,0.77,0.31,0.59,15.5,10.8,10.5,21.2,0.48,0.32,0.8,0.33,0.65,2024,1.5e+08
2024,"William Saliba","FRA","DF","23-067",2001,38,38,3420,38,2,1,3,2,0,0,4,0,16,157,6,0.05,0.03,0.08,0.05,0.08,1.6,1.6,0.2,1.8,0.04,0.01,0.05,0.04,0.05,2024,8e+07
2024,"Emile Smith Rowe","ENG","MF","23-307",2000,13,3,353,3.9,0,1,1,0,0,0,0,0,11,23,18,0,0.25,0.25,0,0.25,2,2,0.2,2.2,0.5,0.06,0.56,0.5,0.56,2024,3e+07
2024,"Cédric Soares","POR","DF","32-273",1991,3,0,62,0.7,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,NA
2024,"Jurriën Timber","NED","DF","22-348",2001,2,1,71,0.8,0,0,0,0,0,0,2,0,0,8,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,5.5e+07
2024,"Takehiro Tomiyasu","JPN","DF","25-207",1998,22,10,1149,12.8,2,1,3,2,0,0,2,1,17,72,37,0.16,0.08,0.23,0.16,0.23,1.5,1.5,0.4,1.9,0.12,0.03,0.15,0.12,0.15,2024,1.8e+07
2024,"Leandro Trossard","BEL","FW,MF","29-178",1994,34,18,1649,18.3,12,1,13,12,0,0,2,0,66,76,155,0.65,0.05,0.71,0.65,0.71,7.9,7.9,2.8,10.7,0.43,0.15,0.58,0.43,0.58,2024,2.2e+07
2024,"Fabio Vieira","POR","MF,FW","24-000",2000,11,2,297,3.3,1,2,3,0,1,1,0,1,12,15,30,0.3,0.61,0.91,0,0.61,1.3,0.5,1.6,2.1,0.38,0.49,0.87,0.14,0.64,2024,NA
2024,"Ben White","ENG","DF","26-235",1997,37,35,2988,33.2,4,4,8,4,0,0,8,0,44,192,162,0.12,0.12,0.24,0.12,0.24,1.2,1.2,3.8,5,0.03,0.11,0.15,0.03,0.15,2024,4.5e+07
2024,"Oleksandr Zinchenko","UKR","DF","27-167",1996,27,20,1722,19.1,1,2,3,1,0,0,2,0,40,229,58,0.05,0.1,0.16,0.05,0.16,0.6,0.6,2.5,3.1,0.03,0.13,0.16,0.03,0.16,2024,2e+07
2024,"Martin Ødegaard","NOR","MF","25-165",1998,35,35,3091,34.3,8,10,18,6,2,2,2,0,91,344,202,0.23,0.29,0.52,0.17,0.47,7.4,5.8,9.6,15.5,0.22,0.28,0.5,0.17,0.45,2024,8.5e+07
2024,"Cameron Archer","ENG","MF","22-314",2001,1,0,6,0.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1.2e+07
2024,"Leon Bailey","JAM","MF,FW","26-295",1997,35,22,2068,23,10,9,19,10,0,0,5,0,102,82,226,0.44,0.39,0.83,0.44,0.83,6.3,6.3,9.2,15.5,0.27,0.4,0.67,0.27,0.67,2024,2.8e+07
2024,"Diego Carlos","BRA","DF","31-076",1993,27,20,1816,20.2,0,0,0,0,0,0,4,0,4,59,1,0,0,0,0,0,1.9,1.9,0.1,2,0.1,0,0.1,0.1,0.1,2024,9500000
2024,"Matty Cash","POL","DF","26-297",1997,29,23,2142,23.8,2,2,4,2,0,0,8,0,62,88,101,0.08,0.08,0.17,0.08,0.17,4.2,4.2,2.3,6.5,0.18,0.1,0.27,0.18,0.27,2024,2.5e+07
2024,"Calum Chambers","ENG","MF,DF","29-131",1995,5,1,152,1.7,0,1,1,0,0,0,1,0,0,5,1,0,0.59,0.59,0,0.59,0,0,0.1,0.1,0,0.06,0.06,0,0.06,2024,NA
2024,"Philippe Coutinho","BRA","MF,FW","31-353",1992,2,0,25,0.3,0,0,0,0,0,0,0,0,5,5,2,0,0,0,0,0,0.1,0.1,0,0.1,0.52,0,0.52,0.52,0.52,2024,NA
2024,"Leander Dendoncker","BEL","MF","29-045",1995,8,1,119,1.3,1,0,1,1,0,0,0,0,0,3,2,0.76,0,0.76,0.76,0.76,0.7,0.7,0,0.7,0.56,0,0.56,0.56,0.56,2024,NA
2024,"Moussa Diaby","FRA","FW,MF","24-328",1999,38,25,2174,24.2,6,8,14,6,0,0,1,0,94,72,183,0.25,0.33,0.58,0.25,0.58,7,7,6.6,13.6,0.29,0.27,0.56,0.29,0.56,2024,NA
2024,"Lucas Digne","FRA","DF","30-315",1993,33,27,2410,26.8,1,3,4,1,0,0,7,0,42,77,200,0.04,0.11,0.15,0.04,0.15,1.1,1.1,4.1,5.2,0.04,0.15,0.19,0.04,0.19,2024,1e+07
2024,"Jhon Durán","COL","FW,MF","20-169",2003,23,3,475,5.3,5,0,5,5,0,0,5,0,9,9,25,0.95,0,0.95,0.95,0.95,2,2,0.3,2.3,0.38,0.06,0.44,0.38,0.44,2024,3.5e+07
2024,"Tim Iroegbunam","ENG","MF","20-335",2003,9,1,164,1.8,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,9e+06
2024,"Boubacar Kamara","FRA","MF","24-189",1999,20,20,1652,18.4,0,1,1,0,0,0,7,1,19,83,10,0,0.05,0.05,0,0.05,0.1,0.1,1.3,1.4,0.01,0.07,0.08,0.01,0.08,2024,4e+07
2024,"Omari Kellyman","ENG","FW","18-258",2005,2,0,37,0.4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.17,0,0.17,0.17,0.17,2024,1500000
2024,"Kaine Kesler-Hayden","ENG","MF,DF","21-220",2002,3,0,6,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,NA
2024,"Ezri Konsa","ENG","DF","26-220",1997,35,35,3069,34.1,1,0,1,1,0,0,5,0,37,136,33,0.03,0,0.03,0.03,0.03,2.5,2.5,0.5,3,0.07,0.02,0.09,0.07,0.09,2024,3.5e+07
2024,"Clément Lenglet","FRA","DF","28-348",1995,14,14,1153,12.8,0,1,1,0,0,0,3,0,26,51,1,0,0.08,0.08,0,0.08,0.9,0.9,0.8,1.6,0.07,0.06,0.13,0.07,0.13,2024,NA
2024,"Douglas Luiz","BRA","MF","26-021",1998,35,35,2993,33.3,9,5,14,5,4,4,12,0,60,168,50,0.27,0.15,0.42,0.15,0.3,6.9,3.8,5.4,9.2,0.21,0.16,0.37,0.11,0.28,2024,NA
2024,"Emiliano Martínez","ARG","GK","31-271",1992,34,34,3015,33.5,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,2e+07
2024,"John McGinn","SCO","MF,FW","29-225",1994,35,35,2999,33.3,6,4,10,6,0,0,9,1,59,189,84,0.18,0.12,0.3,0.18,0.3,5,5,4.6,9.6,0.15,0.14,0.29,0.15,0.29,2024,1.6e+07
2024,"Tyrone Mings","ENG","DF","31-078",1993,1,1,30,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0.07,0.09,0.02,0.09,2024,5e+06
2024,"Álex Moreno","ESP","DF","30-357",1993,21,11,1031,11.5,2,0,2,2,0,0,2,0,32,24,83,0.17,0,0.17,0.17,0.17,1.1,1.1,1.1,2.3,0.1,0.1,0.2,0.1,0.2,2024,7e+06
2024,"Finley Munroe","ENG","MF","19-112",2005,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,NA
2024,"Robin Olsen","SWE","GK","34-143",1990,5,4,405,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1e+06
2024,"Jaden Philogene Bidace","ENG","FW","22-112",2002,1,0,4,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,NA
2024,"Jacob Ramsey","ENG","FW,MF","23-002",2001,16,8,853,9.5,1,1,2,1,0,0,2,0,33,28,69,0.11,0.11,0.21,0.11,0.21,2.2,2.2,1,3.2,0.23,0.11,0.34,0.23,0.34,2024,3.2e+07
2024,"Morgan Rogers","ENG","MF,FW","21-309",2002,11,8,638,7.1,3,1,4,3,0,0,3,0,22,28,30,0.42,0.14,0.56,0.42,0.56,1.4,1.4,0.6,2,0.19,0.09,0.28,0.19,0.28,2024,5.5e+07
2024,"Youri Tielemans","BEL","MF,FW","27-023",1997,32,17,1622,18,2,6,8,2,0,0,3,0,23,128,46,0.11,0.33,0.44,0.11,0.44,1.3,1.3,2.6,3.9,0.07,0.14,0.21,0.07,0.21,2024,3.8e+07
2024,"Pau Torres","ESP","DF","27-135",1997,29,27,2464,27.4,2,0,2,2,0,0,1,0,42,128,16,0.07,0,0.07,0.07,0.07,1,1,0.4,1.4,0.04,0.02,0.05,0.04,0.05,2024,3.2e+07
2024,"Bertrand Traoré","BFA","DF,FW","28-267",1995,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,NA
2024,"Ollie Watkins","ENG","FW","28-152",1995,37,37,3217,35.7,19,13,32,19,0,0,4,0,62,55,214,0.53,0.36,0.9,0.53,0.9,16.8,16.8,7.3,24.2,0.47,0.21,0.68,0.47,0.68,2024,4e+07
2024,"Nicolò Zaniolo","ITA","FW,MF","24-333",1999,25,9,839,9.3,2,0,2,2,0,0,7,0,35,30,60,0.21,0,0.21,0.21,0.21,2.6,2.6,1,3.6,0.28,0.11,0.39,0.28,0.39,2024,NA
2024,"Max Aarons","ENG","DF","24-147",2000,20,13,1237,13.7,0,1,1,0,0,0,1,0,22,43,26,0,0.07,0.07,0,0.07,0,0,0.8,0.9,0,0.06,0.06,0,0.06,2024,6e+06
2024,"Tyler Adams","USA","MF","25-106",1999,3,1,121,1.3,0,0,0,0,0,0,0,0,4,5,1,0,0,0,0,0,0,0,0.1,0.1,0,0.06,0.06,0,0.06,2024,1.8e+07
2024,"Jaidon Anthony","ENG","FW","24-181",1999,3,2,152,1.7,0,0,0,0,0,0,1,0,2,8,9,0,0,0,0,0,0.1,0.1,0,0.1,0.04,0,0.04,0.04,0.04,2024,9e+06
2024,"Philip Billing","DEN","MF","27-354",1996,29,13,1398,15.5,2,2,4,2,0,0,3,1,22,53,63,0.13,0.13,0.26,0.13,0.26,2.5,2.5,3.2,5.7,0.16,0.21,0.36,0.16,0.36,2024,1e+07
2024,"David Brooks","WAL","FW,MF","26-327",1997,13,2,282,3.1,1,1,2,1,0,0,1,0,8,21,27,0.32,0.32,0.64,0.32,0.64,2.2,2.2,1,3.2,0.7,0.33,1.03,0.7,1.03,2024,1e+07
2024,"Ryan Christie","SCO","MF","29-098",1995,37,35,2907,32.3,0,5,5,0,0,0,6,0,60,167,78,0,0.15,0.15,0,0.15,2.3,2.3,5.4,7.7,0.07,0.17,0.24,0.07,0.24,2024,1e+07
2024,"Lewis Cook","ENG","MF","27-117",1997,33,32,2786,31,0,3,3,0,0,0,5,1,22,142,15,0,0.1,0.1,0,0.1,0.4,0.4,4.3,4.6,0.01,0.14,0.15,0.01,0.15,2024,1.5e+07
2024,"Romain Faivre","FRA","MF,FW","25-321",1998,5,0,41,0.5,0,0,0,0,0,0,1,0,4,5,4,0,0,0,0,0,0.2,0.2,0,0.2,0.34,0,0.34,0.34,0.34,2024,NA
2024,"James Hill","ENG","DF","22-141",2002,5,1,76,0.8,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,3e+06
2024,"Hamed Junior Traorè","CIV","MF","24-104",2000,3,0,47,0.5,0,0,0,0,0,0,0,0,2,3,4,0,0,0,0,0,0.2,0.2,0,0.2,0.34,0.07,0.41,0.34,0.41,2024,NA
2024,"Lloyd Kelly","ENG","DF","25-237",1998,23,17,1559,17.3,0,1,1,0,0,0,2,0,15,56,28,0,0.06,0.06,0,0.06,0.3,0.3,1.2,1.6,0.02,0.07,0.09,0.02,0.09,2024,1.6e+07
2024,"Milos Kerkez","HUN","DF","20-205",2003,28,22,1970,21.9,0,1,1,0,0,0,4,1,46,44,93,0,0.05,0.05,0,0.05,1.2,1.2,0.8,2,0.06,0.04,0.09,0.06,0.09,2024,4.5e+07
2024,"Justin Kluivert","NED","MF,FW","25-025",1999,32,26,1916,21.3,7,1,8,7,0,0,5,0,65,50,114,0.33,0.05,0.38,0.33,0.38,6.2,6.2,1.9,8.1,0.29,0.09,0.38,0.29,0.38,2024,3.5e+07
2024,"Chris Mepham","WAL","DF","26-207",1997,10,6,617,6.9,0,1,1,0,0,0,2,0,4,25,1,0,0.15,0.15,0,0.15,0.1,0.1,0.4,0.5,0.01,0.06,0.07,0.01,0.07,2024,6e+06
2024,"Kieffer Moore","WAL","FW,MF","31-296",1992,8,0,108,1.2,1,0,1,1,0,0,0,0,2,4,15,0.83,0,0.83,0.83,0.83,1.5,1.5,0.2,1.7,1.23,0.2,1.44,1.23,1.44,2024,NA
2024,"Neto","BRA","GK","34-316",1989,32,32,2880,32,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1500000
2024,"Neto","BRA","GK","34-316",1989,32,32,2880,32,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,1500000
2024,"Dango Ouattara","BFA","FW,DF","22-109",2002,30,12,1229,13.7,1,2,3,1,0,0,3,0,47,35,90,0.07,0.15,0.22,0.07,0.22,2.6,2.6,1.5,4.1,0.19,0.11,0.3,0.19,0.3,2024,2.8e+07
2024,"Ionuț Radu","ROU","GK","27-002",1997,2,2,180,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,NA
2024,"Joe Rothwell","ENG","MF","29-140",1995,11,3,386,4.3,0,0,0,0,0,0,0,0,6,20,3,0,0,0,0,0,0.1,0.1,0.2,0.3,0.02,0.06,0.08,0.02,0.08,2024,NA
2024,"Dominic Sadi","ENG","FW","20-271",2003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,150000
2024,"Alex Scott","ENG","MF","20-283",2003,23,11,1014,11.3,1,1,2,1,0,0,3,0,24,50,35,0.09,0.09,0.18,0.09,0.18,0.7,0.7,1.7,2.4,0.06,0.15,0.22,0.06,0.22,2024,2e+07
2024,"Antoine Semenyo","GHA","FW","24-144",2000,33,25,2105,23.4,8,2,10,8,0,0,6,0,89,64,188,0.34,0.09,0.43,0.34,0.43,4.6,4.6,3.2,7.8,0.2,0.14,0.34,0.2,0.34,2024,4e+07
2024,"Marcos Senesi","ARG","DF","27-020",1997,31,26,2242,24.9,4,5,9,4,0,0,13,0,31,127,4,0.16,0.2,0.36,0.16,0.36,2,2,1.7,3.7,0.08,0.07,0.15,0.08,0.15,2024,2.2e+07
2024,"Luis Sinisterra","COL","FW,MF","24-348",1999,20,7,699,7.8,2,2,4,2,0,0,0,0,51,38,85,0.26,0.26,0.52,0.26,0.52,2.5,2.5,2.4,5,0.33,0.31,0.64,0.33,0.64,2024,1.5e+07
2024,"Adam Smith","ENG","DF","33-031",1991,28,25,2150,23.9,0,2,2,0,0,0,6,0,24,89,28,0,0.08,0.08,0,0.08,0.1,0.1,1.3,1.4,0,0.05,0.06,0,0.06,2024,750000
2024,"Dominic Solanke","ENG","FW","26-259",1997,38,37,3325,36.9,19,3,22,17,2,3,3,0,52,60,184,0.51,0.08,0.6,0.46,0.54,19.6,17.2,3,20.3,0.53,0.08,0.61,0.47,0.55,2024,4e+07
2024,"Marcus Tavernier","ENG","FW","25-069",1999,30,25,2118,23.5,3,4,7,3,0,0,3,0,79,84,171,0.13,0.17,0.3,0.13,0.3,3.9,3.9,5.2,9.1,0.17,0.22,0.39,0.17,0.39,2024,1.8e+07
2024,"Mark Travers","IRL","GK","25-012",1999,4,4,360,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,4e+06
2024,"Enes Ünal","TUR","FW,MF","27-020",1997,16,2,328,3.6,2,2,4,2,0,0,1,0,4,7,28,0.55,0.55,1.1,0.55,1.1,2.9,2.9,1,3.9,0.8,0.28,1.07,0.8,1.07,2024,1e+07
2024,"Illia Zabarnyi","UKR","DF","21-272",2002,37,37,3330,37,1,0,1,1,0,0,5,0,24,109,1,0.03,0,0.03,0.03,0.03,1.1,1.1,0.4,1.5,0.03,0.01,0.04,0.03,0.04,2024,NA
2024,"Kristoffer Ajer","NOR","DF","26-043",1998,28,21,1832,20.4,2,1,3,2,0,0,5,0,22,61,31,0.1,0.05,0.15,0.1,0.15,1.3,1.3,2.3,3.6,0.06,0.11,0.18,0.06,0.18,2024,1.8e+07
2024,"Shandon Baptiste","GRN","MF","26-052",1998,10,2,229,2.5,1,1,2,1,0,0,1,0,3,5,1,0.39,0.39,0.79,0.39,0.79,0.9,0.9,0.2,1.1,0.35,0.08,0.43,0.35,0.43,2024,NA
2024,"Nathan Collins","IRL","DF","23-030",2001,32,29,2652,29.5,1,1,2,1,0,0,3,0,11,97,18,0.03,0.03,0.07,0.03,0.07,1.7,1.7,2.2,3.9,0.06,0.07,0.13,0.06,0.13,2024,2.8e+07
2024,"Mikkel Damsgaard","DEN","MF","23-332",2000,23,7,842,9.4,0,2,2,0,0,0,2,0,16,61,32,0,0.21,0.21,0,0.21,0.9,0.9,1.4,2.4,0.1,0.16,0.25,0.1,0.25,2024,2.8e+07
2024,"Josh Dasilva","ENG","DF,FW","25-220",1998,3,0,24,0.3,0,0,0,0,0,0,0,0,2,2,5,0,0,0,0,0,0,0,0.2,0.2,0,0.72,0.72,0,0.72,2024,5e+06
2024,"Mark Flekken","NED","GK","30-352",1993,37,37,3285,36.5,0,1,1,0,0,0,3,0,0,5,0,0,0.03,0.03,0,0.03,0,0,0.5,0.5,0,0.01,0.01,0,0.01,2024,1e+07
2024,"Saman Ghoddos","IRN","DF","30-267",1993,19,7,739,8.2,1,0,1,1,0,0,5,0,22,36,31,0.12,0,0.12,0.12,0.12,0.3,0.3,1.1,1.4,0.04,0.13,0.17,0.04,0.17,2024,NA
2024,"Rico Henry","ENG","DF","26-327",1997,5,5,401,4.5,0,1,1,0,0,0,1,0,13,20,12,0,0.22,0.22,0,0.22,0.1,0.1,1,1.1,0.02,0.22,0.24,0.02,0.24,2024,1.5e+07
2024,"Aaron Hickey","SCO","DF","21-355",2002,9,9,713,7.9,0,0,0,0,0,0,5,0,9,21,13,0,0,0,0,0,0.2,0.2,0.1,0.3,0.03,0.01,0.04,0.03,0.04,2024,1e+07
2024,"Vitaly Janelt","GER","MF,DF","26-020",1998,38,37,3054,33.9,1,3,4,1,0,0,8,0,25,123,81,0.03,0.09,0.12,0.03,0.12,1.8,1.8,4.8,6.5,0.05,0.14,0.19,0.05,0.19,2024,2e+07
2024,"Mathias Jensen","DEN","MF","28-150",1996,32,27,2204,24.5,3,3,6,3,0,0,5,0,19,123,66,0.12,0.12,0.25,0.12,0.25,0.7,0.7,4,4.7,0.03,0.16,0.19,0.03,0.19,2024,1.4e+07
2024,"Mathias Jørgensen","DEN","DF","34-037",1990,14,12,1087,12.1,1,0,1,1,0,0,4,0,5,50,4,0.08,0,0.08,0.08,0.08,0.7,0.7,0.9,1.7,0.06,0.08,0.14,0.06,0.14,2024,NA
2024,"Keane Lewis-Potter","ENG","FW,DF","23-098",2001,30,15,1441,16,3,1,4,3,0,0,0,0,56,32,135,0.19,0.06,0.25,0.19,0.25,6.3,6.3,1.7,8,0.39,0.11,0.5,0.39,0.5,2024,2.3e+07
2024,"Neal Maupay","FRA","FW","27-290",1996,29,13,1321,14.7,6,3,9,6,0,0,8,0,21,37,91,0.41,0.2,0.61,0.41,0.61,5.7,5.7,2.3,8.1,0.39,0.16,0.55,0.39,0.55,2024,8e+06
2024,"Bryan Mbeumo","CMR","FW","24-297",1999,25,22,1960,21.8,9,6,15,6,3,3,2,0,74,88,195,0.41,0.28,0.69,0.28,0.55,9.8,7.4,4.6,12.1,0.45,0.21,0.66,0.34,0.55,2024,5.5e+07
2024,"Ben Mee","ENG","DF","34-252",1989,16,15,1272,14.1,2,0,2,2,0,0,1,1,11,49,9,0.14,0,0.14,0.14,0.14,1.5,1.5,0.3,1.8,0.1,0.02,0.13,0.1,0.13,2024,7e+05
2024,"Christian Nørgaard","DEN","MF","30-081",1994,31,30,2505,27.8,2,1,3,2,0,0,8,0,15,161,42,0.07,0.04,0.11,0.07,0.11,3.5,3.5,1.9,5.4,0.12,0.07,0.19,0.12,0.19,2024,1.1e+07
2024,"Michael Olakigbe","ENG","DF,FW","20-035",2004,8,0,59,0.7,0,0,0,0,0,0,0,0,10,4,17,0,0,0,0,0,0.1,0.1,0,0.1,0.18,0,0.18,0.18,0.18,2024,NA
2024,"Frank Onyeka","NGA","MF","26-150",1998,26,11,1161,12.9,1,2,3,1,0,0,8,0,17,33,39,0.08,0.16,0.23,0.08,0.23,2.2,2.2,1.8,4,0.17,0.14,0.31,0.17,0.31,2024,7e+06
2024,"Myles Peart-Harris","ENG","DF,MF","21-255",2002,3,0,13,0.1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0.12,0.12,0,0.12,2024,9e+05
2024,"Ethan Pinnock","JAM","DF","31-001",1993,29,28,2521,28,2,0,2,2,0,0,1,0,11,61,16,0.07,0,0.07,0.07,0.07,2,2,1,3,0.07,0.04,0.11,0.07,0.11,2024,7e+06
2024,"Sergio Reguilón","ESP","DF","27-166",1996,16,14,1118,12.4,0,4,4,0,0,0,4,1,34,38,40,0,0.32,0.32,0,0.32,0.8,0.8,2.8,3.6,0.06,0.23,0.29,0.06,0.29,2024,6e+06
2024,"Mads Roerslev","DEN","DF","24-341",1999,34,22,1985,22.1,1,2,3,1,0,0,1,0,18,43,90,0.05,0.09,0.14,0.05,0.14,0.9,0.9,1.8,2.7,0.04,0.08,0.12,0.04,0.12,2024,6e+06
2024,"Kevin Schade","GER","FW,MF","22-185",2001,11,3,333,3.7,2,1,3,2,0,0,0,0,8,9,23,0.54,0.27,0.81,0.54,0.81,1.2,1.2,0.7,1.9,0.32,0.19,0.52,0.32,0.52,2024,3e+07
2024,"Thomas Strakosha","ALB","GK","29-072",1995,2,1,135,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2024,NA
2024,"Ivan Toney","ENG","FW","28-075",1996,17,16,1450,16.1,4,2,6,4,0,0,5,0,23,40,98,0.25,0.12,0.37,0.25,0.37,6,6,1.5,7.4,0.37,0.09,0.46,0.37,0.46,2024,NA
