"Season_End_Year","player_name","Nation","Pos","Age","Born","MP_Playing","Starts_Playing","Min_Playing","Mins_Per_90_Playing","Gls","Ast","G+A","G_minus_PK","PK","PKatt","CrdY","CrdR","PrgC_Progression","PrgP_Progression","PrgR_Progression","Gls_Per","Ast_Per","G+A_Per","G_minus_PK_Per","G+A_minus_PK_Per","xG_Expected","npxG_Expected","xAG_Expected","npxG+xAG_Expected","xG_Per","xAG_Per","xG+xAG_Per","npxG_Per","npxG+xAG_Per","Year","market_value_euro"
2021,"Sadio Mané","SEN","FW","28",1992,35,31,2810,31.2,11,7,18,11,0,0,3,0,142,112,366,0.35,0.22,0.58,0.35,0.58,14.1,14.1,7,21,0.45,0.22,0.67,0.45,0.67,2021,7e+07
2021,"Joël Matip","CMR","DF","28",1991,10,9,691,7.7,1,2,3,1,0,0,2,0,6,28,1,0.13,0.26,0.39,0.13,0.39,0.8,0.8,0.9,1.7,0.1,0.11,0.22,0.1,0.22,2021,1.8e+07
2021,"James Milner","ENG","MF,DF","34",1986,26,11,1070,11.9,0,1,1,0,0,0,3,0,21,100,51,0,0.08,0.08,0,0.08,0.4,0.4,0.8,1.2,0.03,0.07,0.1,0.03,0.1,2021,2e+06
2021,"Takumi Minamino","JPN","MF,FW","25",1995,9,2,293,3.3,1,0,1,1,0,0,0,0,3,8,16,0.31,0,0.31,0.31,0.31,1.1,1.1,0,1.1,0.34,0,0.34,0.34,0.34,2021,1.2e+07
2021,"Divock Origi","BEL","FW","25",1995,9,2,186,2.1,0,0,0,0,0,0,0,0,5,5,18,0,0,0,0,0,1.1,1.1,0.2,1.3,0.54,0.07,0.62,0.54,0.62,2021,1.2e+07
2021,"Alex Oxlade-Chamberlain","ENG","MF,FW","26",1993,13,2,253,2.8,1,1,2,1,0,0,0,0,5,20,21,0.36,0.36,0.71,0.36,0.71,0.3,0.3,0.3,0.6,0.11,0.1,0.21,0.11,0.21,2021,1.6e+07
2021,"Nathaniel Phillips","ENG","DF","23",1997,17,15,1456,16.2,1,1,2,1,0,0,2,0,9,55,3,0.06,0.06,0.12,0.06,0.12,1,1,0.6,1.6,0.06,0.04,0.1,0.06,0.1,2021,NA
2021,"Andrew Robertson","SCO","DF","26",1994,38,38,3383,37.6,1,7,8,1,0,0,2,0,119,228,289,0.03,0.19,0.21,0.03,0.21,1.5,1.5,6.6,8,0.04,0.17,0.21,0.04,0.21,2021,6.5e+07
2021,"Mohamed Salah","EGY","FW","28",1992,37,34,3078,34.2,22,5,27,16,6,6,0,0,111,136,396,0.64,0.15,0.79,0.47,0.61,19.3,14.6,6.2,20.8,0.56,0.18,0.75,0.43,0.61,2021,9e+07
2021,"Xherdan Shaqiri","SUI","MF,FW","28",1991,14,5,556,6.2,0,2,2,0,0,0,2,0,5,54,32,0,0.32,0.32,0,0.32,0.5,0.5,2.5,3,0.08,0.41,0.48,0.08,0.48,2021,NA
2021,"Kostas Tsimikas","GRE","DF,FW","24",1996,2,0,7,0.1,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Virgil van Dijk","NED","DF","29",1991,5,5,370,4.1,1,0,1,1,0,0,1,0,0,30,1,0.24,0,0.24,0.24,0.24,0.2,0.2,0,0.2,0.06,0,0.06,0.06,0.06,2021,5.5e+07
2021,"Georginio Wijnaldum","NED","MF","29",1990,38,34,2941,32.7,2,0,2,2,0,0,1,0,62,133,59,0.06,0,0.06,0.06,0.06,2.6,2.6,1.4,3.9,0.08,0.04,0.12,0.08,0.12,2021,NA
2021,"Neco Williams","WAL","DF","19",2001,6,3,249,2.8,0,0,0,0,0,0,1,0,10,14,29,0,0,0,0,0,0.1,0.1,0.2,0.3,0.03,0.06,0.09,0.03,0.09,2021,8e+06
2021,"Rhys Williams","ENG","DF","19",2001,9,7,661,7.3,0,0,0,0,0,0,0,0,2,23,1,0,0,0,0,0,0.5,0.5,0.2,0.7,0.07,0.02,0.09,0.07,0.09,2021,4e+06
2021,"Sergio Agüero","ARG","FW","32",1988,12,7,559,6.2,4,1,5,3,1,2,0,0,12,12,39,0.64,0.16,0.81,0.48,0.64,3.5,1.9,1.2,3.1,0.56,0.19,0.75,0.31,0.5,2021,NA
2021,"Nathan Aké","NED","DF","25",1995,10,9,797,8.9,1,0,1,1,0,0,4,0,12,52,6,0.11,0,0.11,0.11,0.11,0.3,0.3,0,0.3,0.03,0,0.03,0.03,0.03,2021,2.5e+07
2021,"João Cancelo","POR","DF,MF","26",1994,28,27,2299,25.5,2,3,5,2,0,0,5,1,80,200,150,0.08,0.12,0.2,0.08,0.2,1.6,1.6,4.6,6.2,0.06,0.18,0.24,0.06,0.24,2021,6.5e+07
2021,"Scott Carson","ENG","GK","34",1985,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,3e+05
2021,"Kevin De Bruyne","BEL","MF","29",1991,25,23,1997,22.2,6,12,18,4,2,3,1,0,102,213,186,0.27,0.54,0.81,0.18,0.72,9.3,6.9,8,14.9,0.42,0.36,0.78,0.31,0.67,2021,8.5e+07
2021,"Liam Delap","ENG","FW","17",2003,1,0,40,0.4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0.1,2021,1500000
2021,"Rúben Dias","POR","DF","23",1997,32,32,2843,31.6,1,0,1,1,0,0,4,0,38,154,5,0.03,0,0.03,0.03,0.03,1.9,1.9,0.1,2,0.06,0,0.06,0.06,0.06,2021,7.5e+07
2021,"Ederson","BRA","GK","26",1993,36,36,3240,36,0,1,1,0,0,0,3,0,0,1,0,0,0.03,0.03,0,0.03,0,0,0.3,0.3,0,0.01,0.01,0,0.01,2021,4.5e+07
2021,"Fernandinho","BRA","MF","35",1985,21,12,1188,13.2,0,2,2,0,0,0,6,0,31,114,5,0,0.15,0.15,0,0.15,0.7,0.7,1.3,1.9,0.05,0.1,0.15,0.05,0.15,2021,1500000
2021,"Phil Foden","ENG","FW,MF","20",2000,28,17,1616,18,9,5,14,9,0,0,0,0,81,69,213,0.5,0.28,0.78,0.5,0.78,5,5,3.6,8.6,0.28,0.2,0.48,0.28,0.48,2021,9e+07
2021,"Eric García","ESP","DF","19",2001,6,3,383,4.3,0,0,0,0,0,0,0,0,8,22,0,0,0,0,0,0,0.1,0.1,0,0.1,0.02,0,0.02,0.02,0.02,2021,NA
2021,"İlkay Gündoğan","GER","MF","29",1990,28,23,2029,22.5,13,2,15,12,1,2,1,0,69,167,92,0.58,0.09,0.67,0.53,0.62,9,7.4,3.5,10.9,0.4,0.15,0.55,0.33,0.48,2021,2.5e+07
2021,"Gabriel Jesus","BRA","FW","23",1997,29,22,2063,22.9,9,4,13,9,0,0,2,0,54,41,202,0.39,0.17,0.57,0.39,0.57,8.7,8.7,2.7,11.4,0.38,0.12,0.5,0.38,0.5,2021,5e+07
2021,"Aymeric Laporte","ESP","DF","26",1994,16,14,1344,14.9,0,0,0,0,0,0,1,0,28,99,1,0,0,0,0,0,0.8,0.8,0.4,1.1,0.05,0.02,0.07,0.05,0.07,2021,4.5e+07
2021,"Riyad Mahrez","ALG","FW","29",1991,27,23,1949,21.7,9,6,15,9,0,0,0,0,88,88,247,0.42,0.28,0.69,0.42,0.69,4.7,4.7,5,9.7,0.22,0.23,0.45,0.22,0.45,2021,3.5e+07
2021,"Benjamin Mendy","FRA","DF","26",1994,13,11,953,10.6,2,1,3,2,0,0,2,0,13,29,74,0.19,0.09,0.28,0.19,0.28,0.3,0.3,0.2,0.6,0.03,0.02,0.06,0.03,0.06,2021,NA
2021,"Rodri","ESP","MF","24",1996,34,31,2748,30.5,2,2,4,1,1,1,6,0,42,227,31,0.07,0.07,0.13,0.03,0.1,2.4,1.6,1.4,3.1,0.08,0.05,0.13,0.05,0.1,2021,8e+07
2021,"Bernardo Silva","POR","MF,FW","25",1994,26,24,2065,22.9,2,6,8,2,0,0,5,0,123,116,173,0.09,0.26,0.35,0.09,0.35,2.8,2.8,3.8,6.5,0.12,0.16,0.29,0.12,0.29,2021,8e+07
2021,"Zack Steffen","USA","GK","25",1995,1,1,90,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,6e+06
2021,"Raheem Sterling","ENG","FW","25",1994,31,28,2536,28.2,10,7,17,10,0,1,4,0,129,67,351,0.35,0.25,0.6,0.35,0.6,11,10.2,5.7,15.9,0.39,0.2,0.59,0.36,0.57,2021,7e+07
2021,"John Stones","ENG","DF","26",1994,22,22,1933,21.5,4,0,4,4,0,0,0,1,38,101,3,0.19,0,0.19,0.19,0.19,1.8,1.8,0.1,1.8,0.08,0,0.09,0.08,0.09,2021,2.8e+07
2021,"Ferrán Torres","ESP","FW,MF","20",2000,24,15,1306,14.5,7,2,9,7,0,0,1,0,30,31,118,0.48,0.14,0.62,0.48,0.62,4.9,4.9,2.2,7.1,0.33,0.15,0.49,0.33,0.49,2021,NA
2021,"Kyle Walker","ENG","DF","30",1990,24,22,1946,21.6,1,1,2,1,0,0,1,0,80,130,71,0.05,0.05,0.09,0.05,0.09,0.3,0.3,0.6,0.9,0.01,0.03,0.04,0.01,0.04,2021,1.8e+07
2021,"Oleksandr Zinchenko","UKR","DF","23",1996,20,15,1478,16.4,0,0,0,0,0,0,0,0,38,118,65,0,0,0,0,0,0.7,0.7,0.9,1.6,0.04,0.06,0.1,0.04,0.1,2021,2.5e+07
2021,"Eric Bailly","CIV","DF","26",1994,12,10,916,10.2,0,0,0,0,0,0,3,0,6,37,0,0,0,0,0,0,0.1,0.1,0,0.1,0.01,0,0.01,0.01,0.01,2021,6e+06
2021,"Donny van de Beek","NED","MF,FW","23",1997,19,4,524,5.8,1,1,2,1,0,0,1,0,7,16,39,0.17,0.17,0.34,0.17,0.34,0.4,0.4,0.9,1.3,0.06,0.16,0.22,0.06,0.22,2021,2.5e+07
2021,"Donny van de Beek","NED","MF,FW","23",1997,19,4,524,5.8,1,1,2,1,0,0,1,0,7,16,39,0.17,0.17,0.34,0.17,0.34,0.4,0.4,0.9,1.3,0.06,0.16,0.22,0.06,0.22,2021,2.5e+07
2021,"Edinson Cavani","URU","FW","33",1987,26,13,1375,15.3,10,3,13,10,0,0,4,0,5,30,80,0.65,0.2,0.85,0.65,0.85,8,8,2.2,10.3,0.52,0.15,0.67,0.52,0.67,2021,4e+06
2021,"Amad Diallo","CIV","FW","18",2002,3,2,166,1.8,0,1,1,0,0,0,0,0,9,9,7,0,0.54,0.54,0,0.54,0,0,0.5,0.5,0.02,0.27,0.29,0.02,0.29,2021,1.5e+07
2021,"Anthony Elanga","SWE","FW","18",2002,2,2,155,1.7,1,0,1,1,0,0,0,0,2,3,13,0.58,0,0.58,0.58,0.58,0.4,0.4,0,0.5,0.26,0.02,0.28,0.26,0.28,2021,2e+07
2021,"Bruno Fernandes","POR","MF","25",1994,37,35,3099,34.4,18,12,30,9,9,10,6,0,80,285,263,0.52,0.35,0.87,0.26,0.61,16.1,8.2,11.4,19.6,0.47,0.33,0.8,0.24,0.57,2021,8.5e+07
2021,"Timothy Fosu-Mensah","NED","DF","22",1998,1,1,80,0.9,0,0,0,0,0,0,1,0,2,5,13,0,0,0,0,0,0,0,0.3,0.3,0.03,0.31,0.33,0.03,0.33,2021,NA
2021,"Fred","BRA","MF","27",1993,30,27,2390,26.6,1,0,1,1,0,0,5,0,31,189,33,0.04,0,0.04,0.04,0.04,1.8,1.8,1.9,3.7,0.07,0.07,0.14,0.07,0.14,2021,2e+07
2021,"David de Gea","ESP","GK","29",1990,26,26,2295,25.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1.5e+07
2021,"Mason Greenwood","ENG","FW","18",2001,31,21,1822,20.2,7,2,9,7,0,0,2,0,67,52,175,0.35,0.1,0.44,0.35,0.44,6,6,2.2,8.2,0.29,0.11,0.4,0.29,0.4,2021,NA
2021,"Dean Henderson","ENG","GK","23",1997,13,12,1125,12.5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,1.8e+07
2021,"Odion Ighalo","NGA","FW","31",1989,1,0,10,0.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Daniel James","WAL","FW","22",1997,15,11,910,10.1,3,1,4,3,0,0,3,0,36,32,84,0.3,0.1,0.4,0.3,0.4,2.2,2.2,0.9,3.1,0.22,0.09,0.31,0.22,0.31,2021,1.8e+07
2021,"Daniel James","WAL","FW","22",1997,15,11,910,10.1,3,1,4,3,0,0,3,0,36,32,84,0.3,0.1,0.4,0.3,0.4,2.2,2.2,0.9,3.1,0.22,0.09,0.31,0.22,0.31,2021,1.8e+07
2021,"Victor Lindelöf","SWE","DF","26",1994,29,29,2585,28.7,1,1,2,1,0,0,0,0,18,92,2,0.03,0.03,0.07,0.03,0.07,0.6,0.6,0.3,0.9,0.02,0.01,0.03,0.02,0.03,2021,2.2e+07
2021,"Harry Maguire","ENG","DF","27",1993,34,34,3047,33.9,2,1,3,2,0,0,11,0,42,194,14,0.06,0.03,0.09,0.06,0.09,2.3,2.2,0.3,2.5,0.07,0.01,0.08,0.07,0.08,2021,3.8e+07
2021,"Anthony Martial","FRA","FW","24",1995,22,17,1480,16.4,4,3,7,4,0,0,0,1,48,46,155,0.24,0.18,0.43,0.24,0.43,6.5,6.5,2,8.5,0.4,0.12,0.52,0.4,0.52,2021,1.6e+07
2021,"Juan Mata","ESP","FW,MF","32",1988,9,6,509,5.7,1,2,3,0,1,1,0,0,13,23,32,0.18,0.35,0.53,0,0.35,1,0.2,0.8,1.1,0.18,0.15,0.33,0.04,0.19,2021,2500000
2021,"Nemanja Matić","SRB","MF","31",1988,20,12,1106,12.3,0,0,0,0,0,0,2,0,40,86,12,0,0,0,0,0,0.3,0.3,0.7,1,0.02,0.06,0.08,0.02,0.08,2021,5e+06
2021,"Scott McTominay","SCO","MF","23",1996,32,24,2129,23.7,4,1,5,4,0,0,3,0,57,118,26,0.17,0.04,0.21,0.17,0.21,2.1,2.1,1.7,3.8,0.09,0.07,0.16,0.09,0.16,2021,3.2e+07
2021,"Hannibal Mejbri","TUN","MF","17",2003,1,0,9,0.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Paul Pogba","FRA","MF,FW","27",1993,26,21,1897,21.1,3,3,6,3,0,0,3,0,46,139,101,0.14,0.14,0.28,0.14,0.28,2.8,2.8,2.4,5.2,0.13,0.11,0.25,0.13,0.25,2021,4.8e+07
2021,"Marcus Rashford","ENG","FW","22",1997,37,33,2920,32.4,11,9,20,11,0,0,4,0,134,117,330,0.34,0.28,0.62,0.34,0.62,8.9,8.9,3.8,12.8,0.28,0.12,0.39,0.28,0.39,2021,6e+07
2021,"Luke Shaw","ENG","DF","25",1995,32,30,2654,29.5,1,5,6,1,0,0,8,0,110,147,209,0.03,0.17,0.2,0.03,0.2,0.6,0.6,6.4,7,0.02,0.22,0.24,0.02,0.24,2021,3.8e+07
2021,"Shola Shoretire","ENG","FW","16",2004,2,0,11,0.1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,4e+06
2021,"Alex Telles","BRA","DF","27",1992,9,8,690,7.7,0,2,2,0,0,0,0,0,27,48,40,0,0.26,0.26,0,0.26,0.2,0.2,0.9,1,0.02,0.12,0.14,0.02,0.14,2021,1.8e+07
2021,"William Thomas Fish","ENG","FW","17",2003,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Axel Tuanzebe","ENG","DF","22",1997,9,4,404,4.5,0,0,0,0,0,0,2,0,3,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,7e+06
2021,"Aaron Wan-Bissaka","ENG","DF","22",1997,34,34,3060,34,2,4,6,2,0,0,3,0,89,145,176,0.06,0.12,0.18,0.06,0.18,0.9,0.9,2.3,3.2,0.03,0.07,0.09,0.03,0.09,2021,2.5e+07
2021,"Brandon Williams","ENG","DF","19",2000,4,2,188,2.1,0,0,0,0,0,0,0,0,5,5,7,0,0,0,0,0,0.2,0.2,0,0.3,0.11,0.02,0.13,0.11,0.13,2021,1.2e+07
2021,"Brandon Williams","ENG","DF","19",2000,4,2,188,2.1,0,0,0,0,0,0,0,0,5,5,7,0,0,0,0,0,0.2,0.2,0,0.3,0.11,0.02,0.13,0.11,0.13,2021,1.2e+07
2021,"Miguel Almirón","PAR","MF,FW","26",1994,34,28,2429,27,4,1,5,4,0,0,3,0,70,90,109,0.15,0.04,0.19,0.15,0.19,3.2,3.2,2.9,6.1,0.12,0.11,0.23,0.12,0.23,2021,1.6e+07
2021,"Elliot Anderson","SCO","MF","17",2002,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2e+05
2021,"Andy Carroll","ENG","FW","31",1989,18,4,392,4.4,1,0,1,1,0,0,1,0,2,12,18,0.23,0,0.23,0.23,0.23,0.8,0.8,0.1,0.9,0.19,0.02,0.21,0.19,0.21,2021,NA
2021,"Ciaran Clark","IRL","DF","30",1989,22,21,1891,21,1,0,1,1,0,0,3,0,9,35,4,0.05,0,0.05,0.05,0.05,0.7,0.7,0.1,0.8,0.03,0.01,0.04,0.03,0.04,2021,1800000
2021,"Karl Darlow","ENG","GK","29",1990,25,25,2250,25,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,2500000
2021,"Martin Dúbravka","SVK","GK","31",1989,13,13,1170,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,4e+06
2021,"Paul Dummett","WAL","DF","28",1991,15,14,1255,13.9,1,0,1,1,0,0,2,0,2,29,5,0.07,0,0.07,0.07,0.07,0.3,0.3,0.2,0.5,0.02,0.01,0.04,0.02,0.04,2021,1500000
2021,"Federico Fernández","ARG","DF","31",1989,24,24,2079,23.1,0,0,0,0,0,0,4,0,1,32,7,0,0,0,0,0,0.3,0.3,0.6,0.8,0.01,0.03,0.04,0.01,0.04,2021,1500000
2021,"Ryan Fraser","SCO","FW,MF","26",1994,18,9,928,10.3,0,2,2,0,0,0,2,1,21,18,71,0,0.19,0.19,0,0.19,0.9,0.9,2,2.9,0.09,0.19,0.28,0.09,0.28,2021,1e+07
2021,"Dwight Gayle","ENG","FW,MF","29",1990,18,4,514,5.7,1,1,2,1,0,0,0,0,3,6,30,0.18,0.18,0.35,0.18,0.35,2.9,2.9,0.3,3.3,0.51,0.06,0.57,0.51,0.57,2021,1500000
2021,"Isaac Hayden","ENG","MF,DF","25",1995,24,22,1942,21.6,0,0,0,0,0,0,8,0,7,47,20,0,0,0,0,0,0.7,0.7,0.3,1,0.03,0.01,0.04,0.03,0.04,2021,8e+06
2021,"Jeff Hendrick","IRL","MF","28",1992,22,17,1422,15.8,2,1,3,2,0,0,3,1,7,37,24,0.13,0.06,0.19,0.13,0.19,1.1,1.1,1.1,2.2,0.07,0.07,0.14,0.07,0.14,2021,5e+06
2021,"Joelinton","BRA","FW,MF","23",1996,31,23,1983,22,4,2,6,3,1,1,3,0,34,39,104,0.18,0.09,0.27,0.14,0.23,5.4,4.6,2.4,7.1,0.25,0.11,0.36,0.21,0.32,2021,2e+07
2021,"Emil Krafth","SWE","DF","25",1994,16,14,1288,14.3,1,0,1,1,0,0,4,0,12,28,25,0.07,0,0.07,0.07,0.07,0.3,0.3,0.4,0.7,0.02,0.03,0.05,0.02,0.05,2021,5e+06
2021,"Jamaal Lascelles","ENG","DF","26",1993,19,19,1625,18.1,2,0,2,2,0,0,4,0,4,22,2,0.11,0,0.11,0.11,0.11,1.3,1.3,0.1,1.4,0.07,0.01,0.08,0.07,0.08,2021,1e+07
2021,"Jamal Lewis","NIR","DF","22",1998,24,20,1837,20.4,0,1,1,0,0,0,4,0,27,41,56,0,0.05,0.05,0,0.05,0.1,0.1,1,1.1,0.01,0.05,0.06,0.01,0.06,2021,1e+07
2021,"Matthew Longstaff","ENG","MF","20",2000,5,4,377,4.2,0,0,0,0,0,0,0,0,1,6,2,0,0,0,0,0,0,0,0.2,0.2,0,0.04,0.04,0,0.04,2021,NA
2021,"Sean Longstaff","ENG","MF","22",1997,22,15,1412,15.7,0,1,1,0,0,0,2,0,5,45,18,0,0.06,0.06,0,0.06,1.4,1.4,1,2.3,0.09,0.06,0.15,0.09,0.15,2021,1.3e+07
2021,"Javier Manquillo","ESP","DF","26",1994,13,10,825,9.2,0,0,0,0,0,0,1,0,13,20,29,0,0,0,0,0,0,0,0.3,0.3,0,0.03,0.03,0,0.03,2021,3e+06
2021,"Jacob Murphy","ENG","DF,MF","25",1995,26,17,1626,18.1,2,3,5,2,0,0,3,0,48,47,46,0.11,0.17,0.28,0.11,0.28,1.7,1.7,3.8,5.4,0.09,0.21,0.3,0.09,0.3,2021,5e+06
2021,"Matt Ritchie","SCO","DF,MF","30",1989,18,15,1350,15,0,2,2,0,0,0,2,0,23,38,42,0,0.13,0.13,0,0.13,0.4,0.4,2.2,2.6,0.03,0.14,0.17,0.03,0.17,2021,1800000
2021,"Allan Saint-Maximin","FRA","FW,MF","23",1997,25,19,1560,17.3,3,4,7,3,0,0,0,0,81,65,86,0.17,0.23,0.4,0.17,0.4,2.6,2.6,3.7,6.3,0.15,0.21,0.36,0.15,0.36,2021,3.2e+07
2021,"Fabian Schär","SUI","DF","28",1991,18,13,1246,13.8,1,0,1,0,1,1,4,1,6,41,0,0.07,0,0.07,0,0,1.3,0.5,0,0.5,0.09,0,0.09,0.04,0.04,2021,7e+06
2021,"Jonjo Shelvey","ENG","MF","28",1992,30,29,2617,29.1,1,3,4,1,0,0,7,0,20,132,24,0.03,0.1,0.14,0.03,0.14,2.5,2.5,3,5.5,0.09,0.1,0.19,0.09,0.19,2021,1e+07
2021,"Joe Willock","ENG","MF","20",1999,14,11,978,10.9,8,0,8,8,0,1,0,0,23,29,34,0.74,0,0.74,0.74,0.74,3.9,3,0.5,3.5,0.36,0.05,0.41,0.28,0.33,2021,2.2e+07
2021,"Callum Wilson","ENG","FW","28",1992,26,23,2084,23.2,12,5,17,8,4,4,2,0,42,32,116,0.52,0.22,0.73,0.35,0.56,12.4,9.3,2.8,12.1,0.54,0.12,0.66,0.4,0.52,2021,1.8e+07
2021,"DeAndre Yedlin","USA","DF","27",1993,6,5,436,4.8,0,0,0,0,0,0,0,0,6,12,15,0,0,0,0,0,0.1,0.1,0.1,0.2,0.02,0.02,0.04,0.02,0.04,2021,NA
2021,"Ethan Ampadu","WAL","DF,MF","19",2000,25,23,2089,23.2,0,0,0,0,0,0,3,0,25,100,23,0,0,0,0,0,0.3,0.3,1.2,1.5,0.01,0.05,0.07,0.01,0.07,2021,NA
2021,"George Baldock","GRE","DF","27",1993,32,32,2787,31,0,2,2,0,0,0,7,0,68,75,140,0,0.06,0.06,0,0.06,1.2,1.2,2.9,4,0.04,0.09,0.13,0.04,0.13,2021,NA
2021,"Chris Basham","ENG","DF,MF","32",1988,31,31,2576,28.6,0,1,1,0,0,0,5,0,38,82,48,0,0.03,0.03,0,0.03,0.7,0.7,0.9,1.6,0.03,0.03,0.06,0.03,0.06,2021,NA
2021,"Sander Berge","NOR","MF","22",1998,15,13,1120,12.4,1,1,2,0,1,1,4,0,39,39,33,0.08,0.08,0.16,0,0.08,1.2,0.4,1.1,1.6,0.1,0.09,0.19,0.04,0.13,2021,NA
2021,"Jayden Bogle","ENG","DF,MF","20",2000,16,12,1110,12.3,2,0,2,2,0,0,2,0,11,24,61,0.16,0,0.16,0.16,0.16,1.9,1.9,0.2,2.2,0.16,0.02,0.17,0.16,0.17,2021,NA
2021,"Rhian Brewster","ENG","FW,MF","20",2000,27,12,1128,12.5,0,0,0,0,0,0,1,0,11,20,48,0,0,0,0,0,1.8,1.8,1.6,3.4,0.14,0.13,0.27,0.14,0.27,2021,NA
2021,"Kean Bryan","ENG","DF","23",1996,13,12,1004,11.2,1,0,1,1,0,0,1,0,7,22,18,0.09,0,0.09,0.09,0.09,0.9,0.9,0.6,1.5,0.08,0.05,0.14,0.08,0.14,2021,NA
2021,"Oliver Burke","SCO","FW","23",1997,25,14,1269,14.1,1,1,2,1,0,0,2,0,30,19,108,0.07,0.07,0.14,0.07,0.14,2.1,2.1,2.2,4.3,0.15,0.16,0.31,0.15,0.31,2021,NA
2021,"John Egan","IRL","DF","27",1992,31,30,2629,29.2,0,1,1,0,0,0,7,1,11,60,2,0,0.03,0.03,0,0.03,0.8,0.8,0.6,1.4,0.03,0.02,0.05,0.03,0.05,2021,NA
2021,"John Fleck","SCO","MF","28",1991,31,29,2575,28.6,0,2,2,0,0,0,4,0,54,151,62,0,0.07,0.07,0,0.07,0.6,0.6,2.9,3.5,0.02,0.1,0.12,0.02,0.12,2021,NA
2021,"Antwoine Hackford","ENG","DF","16",2004,1,0,11,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.1,0,0.1,0.84,0,0.84,0.84,0.84,2021,NA
2021,"Phil Jagielka","ENG","DF","37",1982,10,6,526,5.8,0,0,0,0,0,0,1,1,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Daniel Jebbison","ENG","FW","17",2003,4,3,284,3.2,1,0,1,1,0,0,0,0,2,1,6,0.32,0,0.32,0.32,0.32,1.1,1.1,0,1.2,0.36,0.01,0.37,0.36,0.37,2021,NA
2021,"Max Lowe","ENG","DF","23",1997,8,7,550,6.1,0,0,0,0,0,0,1,0,10,14,32,0,0,0,0,0,0.1,0.1,0.1,0.2,0.01,0.02,0.03,0.01,0.03,2021,NA
2021,"John Lundstram","ENG","MF","26",1994,28,23,2032,22.6,0,2,2,0,0,1,8,1,35,78,73,0,0.09,0.09,0,0.09,1.9,1.1,1.3,2.4,0.08,0.06,0.14,0.05,0.11,2021,NA
2021,"Oliver McBurnie","SCO","FW","24",1996,23,12,1324,14.7,1,0,1,1,0,0,2,0,14,44,58,0.07,0,0.07,0.07,0.07,3.9,3.9,1.1,5,0.26,0.07,0.34,0.26,0.34,2021,NA
2021,"David McGoldrick","IRL","FW,MF","32",1987,35,28,2397,26.6,8,1,9,8,0,0,7,0,42,94,162,0.3,0.04,0.34,0.3,0.34,6.9,6.9,1.1,8,0.26,0.04,0.3,0.26,0.3,2021,NA
2021,"Lys Mousset","FRA","FW,MF","24",1996,11,2,296,3.3,0,0,0,0,0,0,0,0,3,3,16,0,0,0,0,0,1,1,0.3,1.3,0.29,0.1,0.39,0.29,0.39,2021,NA
2021,"Iliman Ndiaye","SEN","MF","20",2000,1,0,12,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Oliver Norwood","NIR","MF","29",1991,32,26,2220,24.7,0,0,0,0,0,0,6,0,7,125,19,0,0,0,0,0,0.5,0.5,2,2.4,0.02,0.08,0.1,0.02,0.1,2021,NA
2021,"Jack O'Connell","ENG","DF","26",1994,2,2,180,2,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2021,NA
2021,"Ben Osborn","ENG","MF,DF","25",1994,24,17,1604,17.8,1,0,1,1,0,0,1,0,27,77,100,0.06,0,0.06,0.06,0.06,1.1,1.1,2,3.2,0.06,0.12,0.18,0.06,0.18,2021,NA
